Product Name,Price
美國 Swiss Navy [水性+矽性+清潔] 超值三入組 (3x1oz),NT$569
美國 Swiss Navy 玩具/身體清潔噴霧(6oz),NT$399
lovetoy【一環開啟 | 二環制霸】Pinnacle Pro 雙環伸展鎖精環(LV443021),NT$299
RING 多用途根元睪丸裝著鎖精環 屌環 (615213/20200087),NT$189
lovetoy 微酥到爆震任你調｜10 吋震動滑肌 PRO II 矽膠假屌 (LV417114),"NT$1,399"
日本 A-ONE《雙環自由搭配》玉や竿を雙材質合體持久套環 (A1-07250197/191115133513/625120),NT$299
美國 Sensuva【重拾堅挺勇猛】On Sex Drive for Him 男用增強膏 50ml (SE-06250509),"NT$1,229"
lovetoy 微酥到爆震任你調｜8 吋震動滑肌 PRO II 矽膠假屌 (LV417111),"NT$1,199"
GALAKU {邊撸邊震一直爽} 12x8頻極速龜頭訓練套裝組 (螺紋款+螺旋款),NT$699
⚠️最後一件XL⚠️ThePack ARGUS 孔雀暗夜網紗連身衣,"NT$1,299"
ThePack RUDE 奶油學長經典三角內褲 RUDE Classic Brief -Ecru,NT$799
ThePack JUNO 暗黑深V三角內褲 Juno Plunge Brief,NT$859
ThePack RUDE 藍調壞壞經典三角內褲 RUDE Classic Brief -Blue,NT$799
ThePack BKK 黑色解放後空丁字內褲 BKK Jock-Thong,NT$779
ThePack BKK 限定藍紅配色後空丁字內褲 BKK Jock-Thong,NT$779
ThePack NRG 網眼短版背心 NRG Mesh Crop Top,NT$869
Uncommon Sons 壓花棉質運動三角內褲- 螢光綠,NT$399
Uncommon Sons 海洋之星泳褲 – 藍色,NT$699
Uncommon Sons 經典星星泳褲 – 黑色,NT$699
Uncommon Sons Stellar 棉質運動後空內褲 – 桃紅色,NT$399
Uncommon Sons Stellar Airlift 輕盈親膚運動後空內褲 – 白色,NT$399
Uncommon Sons Stellar 棉質運動後空內褲 – 黃色,NT$399
Uncommon Sons Stellar Airlift 輕盈親膚運動後空內褲 – 黑色,NT$399
Uncommon Sons Stellar Airlift 輕盈親膚高衩運動三角內褲 – 桃紅色,NT$399
Uncommon Sons Stellar Airlift 輕盈親膚高衩運動三角內褲 – 黑色,NT$399
Uncommon Sons 棉質高衩運動三角內褲 – 白色,NT$399
Uncommon Sons 棉質高衩運動三角內褲 – 黃色,NT$399
Uncommon Sons Airlift 輕盈親膚四角內褲- 白色,NT$399
Uncommon Sons Airlift 輕盈親膚四角內褲- 藍色,NT$399
Uncommon Sons Airlift 輕盈親膚四角內褲- 黑色,NT$399
Uncommon Sons【L&#39;Officiel &#212;M限量款】棉質三角內褲- 黑色,NT$459
Uncommon Sons【L&#39;Officiel &#212;M限量款】棉質三角內褲- 白色,NT$459
Uncommon Sons 星形羅紋背心-灰色,NT$399
Uncommon Sons Tear Star 淚星暗夜寬鬆背心-黑色,NT$659
Uncommon Sons UNCOMN 日常休閒背心-黑色,NT$399
Uncommon Sons 星形羅紋背心-白色,NT$399
Uncommons Sons【L&#39;Officiel &#212;M限量款】form 休閒背心,NT$559
Uncommon Sons 星形臉短袖上衣 – 米色,NT$659
Uncommon Sons Starskirt &#215; Sumo Kō 潮流短袖上衣 – 白色,NT$659
丸龜製套-職人潤感尊爵藍水潤型(6入),NT$229
【岡本】SK蝶薄型保險套 (10入/盒) 日本製 2mm,NT$269
日本 Wild One 清爽凝膠型潤滑液-200ml 絕對高潮第二彈後庭專用 水溶性潤滑液 (25080003),NT$419
日本 Wild One 水矽混合潤滑液-200ml 絕對高潮第二彈後庭專用 水溶性潤滑液 (25080002),NT$429
日本TENGA EGG VARIETY PACK - STANDARD 彈嫩系列蛋組合(一盒3入 B款) (EGG-RP02),NT$390
日本TENGA EGG VARIETY PACK - STANDARD 彈嫩系列蛋組合(一盒3入 A款) (EGG-RP01),NT$390
西班牙 Addicted 雙環扣誘惑丁字褲 ROUND BUCKLE RUB THONG (ADF209),"NT$1,099"
西班牙 Addicted 速乾比基尼內褲三角內褲- 螢光黃 VELOZ DRY BIKINI BRIEF (AD1329),NT$769
西班牙 Addicted 速乾比基尼內褲三角內褲- 螢光粉 VELOZ DRY BIKINI BRIEF (AD1329),NT$769
{束脖 &#215; 手銬 &#215; 肛塞} BDSM 馴服者三合一組,NT$499
{一塞雙享|雙面制霸} 金屬雙頭C字肛塞 G點P點通通攻略 肛塞 前列腺刺激,NT$389
Kowloon City Boy BALLGAME 系列 四角內褲三件組,"NT$2,399"
MEN&#39;S MAX．BIG LOTIONMAX 水溶性低黏款潤滑液-1000ml (25040017),NT$399
調教必備 {別想偷看挑戰} BDSM 十字皮革情趣眼罩,NT$189
『aka快樂約練時刻』ROSELEX 樂系電動龜頭訓練器-3款 自慰器 控射必備,NT$329
🐕『壞壞進攻|超Q彈萌犬粉菊』奶狗粉嫩自衛套 飛機杯 屌型 (不可當假屌),NT$459
Kowloon City Boy BALLGAME 系列【Cropped 短版背心】-黑色,NT$999
Kowloon City Boy BALLGAME 系列【Cropped 短版背心】-白色,NT$999
Kowloon City Boy BALLGAME 系列【Cropped 短版背心】-灰色,NT$999
Kowloon City Boy BALLGAME 系列 四角內褲-灰色,NT$899
Kowloon City Boy BALLGAME 系列 四角內褲-粉紅色,NT$899
Kowloon City Boy BALLGAME 系列 四角內褲-午夜藍,NT$899
吸肛幫浦魔鬼鑚『又吸又鑽🚧G點爆射』智能調節 真空吸吮 肛塞 (專業加長三件套款),"NT$1,899"
MENCCINO 【型男無痕】經典60支莫代爾醋酸男士平角內褲 完美包覆囊袋設計-黑色(40025302),NT$215
MENCCINO 【型男無痕】經典60支莫代爾醋酸男士平角內褲 完美包覆囊袋設計-灰色(40025302),NT$215
《異形壞壞套》鋼起來，今晚開啟硬派模式 異形精鋼龜頭訓練器 控射好幫手 自慰器,NT$699
環之呼吸 陸之型 《蛋定爆震》爆發力與穩定度的完美融合 蛋定持久震動鎖精環 屌環,NT$399
《熱感硬控》發熱小壞蛋-專為小弟量身打造的溫暖擁抱 今晚，不只要硬還要讓你受不了 熱感震動鎖精環 屌環,NT$439
《調震高手》「鋼硬恆久遠，高潮永留傳 」硬的時間，由你決定 調節式震動型鎖精環 屌環,NT$359
環之呼吸 伍之型 《車輪硬霸》 持久與硬度的極致融合 毀滅般的轟鳴 震動輪胎型鎖精環 屌環,NT$329
《三角震霸》震霸圈圈：一圈定江山，震到讓你受不了~不行了 啊!我不行了~~ 雙洞束控鎖精環 屌環,NT$329
【肛肛好】開&quot;門&quot;見水後庭沖洗器 {3種圓潤頭更換} 洗穴,NT$359
GTOPX MAN 【翹丁男孩】性感U凸提臀情趣男款丁字褲 超透氣 低腰囊袋設計-螢光綠 (GT273),NT$185
GTOPX MAN 【翹丁男孩】性感U凸提臀情趣男款丁字褲 超透氣 低腰囊袋設計-藍色 (GT273),NT$185
GTOPX MAN 【翹丁男孩】性感U凸提臀情趣男款丁字褲 超透氣 低腰囊袋設計-白色 (GT273),NT$189
GTOPX MAN 【私處專屬席】男士槍蛋分離 U 凸薄款低腰三角褲 U字囊袋 超透氣 低腰囊袋設計-黑色 (GT511),NT$199
GTOPX MAN 【私處專屬席】男士槍蛋分離 U 凸薄款低腰三角褲 U字囊袋 超透氣 低腰囊袋設計-白色 (GT511),NT$199
GTOPX MAN 【慾望冰封】涼感透視三角褲 U字囊袋 超透氣 低腰囊袋設計-黑色 (GT509),NT$199
GTOPX MAN 【慾望冰封】涼感透視三角褲 U字囊袋 超透氣 低腰囊袋設計-白色 (GT509),NT$199
日本 GPRO 玩具收納袋 27x16cm (1入)(20200653),NT$29
NaClotion Ag+銀離子α潤滑液 360ml 抗菌除臭 (NPG-06220941/22010013),NT$279
日本 A-ONE [日本原裝進口] ONAHO珪藻土速乾棒-狹穴型 (695157/A1-10250112),NT$159
EROS Classic Silicone頂級長效型矽性防水肛交專用潤滑液 30ml/100ml(ER-06221101/ ER-06250622),NT$399
STAR 日式透明純淨水性潤滑液 250ml (210028),NT$299
TH 對子哈特 Lotion 高品質超硬 {高黏度} 潤滑液 300ml (216347),NT$289
TH 對子哈特 Lotion 高品質自然 {中黏度} 潤滑液 300ml (216346),NT$285
奴性啟動者 {主人的全控系統: 手銬+肛塞+牽引} BDSM 束縛套裝,NT$499
《來都來了，就看你能撐多久》 一體成形！不給你射雙環鎖精環 雙洞束控鎖精環 屌環,NT$99
#屬性標記 🖌️人體塗鴉筆 {主人的命令印記} 可水洗 SM調教,NT$59
PLAY &amp; JOY MAX+熱感潤滑液 250ml (按摩潤滑二合一),NT$880
PLAY &amp; JOY MAX+水潤潤滑液 250ml (按摩潤滑二合一),NT$590
PLAY &amp; JOY【新款】絲滑基本型潤滑液 100ml,NT$390
PLAY &amp; JOY【新款】水潤基本型潤滑液 100ml,NT$390
HARU SLOW FUCK (SEX )慢慢愛男性機能延時（持久）乳膏,NT$950
GX3 GLOSS TOUCH DX CAMOUFLAGE ASSORTED光澤迷彩 V 比基尼 雙入組(k2374),NT$999
GX3 GLOSS TOUCH丁字褲-白色(k2390),NT$799
西班牙 Addicted 發騷誘惑網孔三角內褲-白色 FEVER MESH BIKINI BRIEF (AD1332),NT$769
⚡快閃特賣⚡西班牙 Addicted 西洋棋壓紋三角內褲 CHESS BRIEF -黑色 (AD1351),NT$899
西班牙 Addicted 繽紛方格短版泳褲 FLASHY SQUARES SWIM SHORTS -黃色 (ADS350),"NT$1,999"
西班牙 Addicted 拳擊短版海灘褲 JEANS ROCKY SWIM SHORTS -紅色 (ADS356),"NT$1,999"
銀欲之環！『銀圈牢牢三重奏』人體工學鎖精鋼環 屌環🍆 (三種尺寸),NT$279
來都來了，比紅姐還行，誰受得了？必 須 買！伸縮&#215;旋轉&#215;吮吸&#215;震動全解鎖！ 水浴健莖🌊MAX版二代魔改智慧杯震撼登場！一次到位 飛機杯 自慰器,"NT$1,799"
深喉水喉王【魔吸發功、水聲助攻 】智能水浴按摩杯 飛機杯 單手掌握 自慰器,"NT$1,999"
Marcuse 品味男仕專屬丁字褲 OSCAR-黃色,NT$459
Marcuse 品味男仕專屬丁字褲 OSCAR-藍色,NT$459
Marcuse 型男透氣囊袋丁字褲 Hester-黑色,NT$439
🎊放縱週年慶🎊壞壞訓練營 配好激射四寶，爽快一次到位💦,NT$999
🎊放縱週年慶🎊濕身練習組 還沒上場就先濕成這樣，這是什麼選秀尺度？,NT$459
🎊放縱週年慶🎊水水熱辣組 水感滿滿＋溫感舒爽，滑得太犯規,NT$559
三環出道！猛到出汁『粗細都來一發』矽膠環 陰囊套 (透明/黑色)🍆 (0.9/1.9/2.9cm)陰莖環 鎖精環 屌環,NT$199
超純 男士強效專用潤滑液【高持續力】水性潤滑液 自慰 (60ml/150ml/360ml) (25040013/25040014/25040015),NT$99
【一吸上癮】真空吸力，高壓吸乳神器 乳吸器 (小/中),NT$99
【叮叮作響的壞壞夾】鈴鐺搖晃出聲🆘調教快感激漲 (一組二入) 奶頭夾 乳頭挑逗 BDSM凌辱,NT$129
通天管道⛅️ 後庭 &#215; 尿道雙連通快感器『尿道の連接』色玩無極限 後庭刺激 馬眼玩弄 BDSM,NT$329
飽滿開發計畫🎈 充氣擴肛神器『越吹越大顆』肛塞 後庭前列腺刺激,NT$289
叫你張開別合起來😈奶頭夾起來🗜️全身束縛分腿套組,NT$489
屁屁衝刺王🏇 9頻來回抽插 『點在哪撞到哪』伸縮震動 自慰器 前列腺刺激 按摩棒,NT$799
《惡魔入侵計畫👿》搖擺尾巴後庭塞・尾長100cm 來都來了，不讓惡魔陪你玩玩？ 惡魔尾巴造型肛塞,NT$399
小洞洞探險家👀中空肛塞 可窺視後庭的壞壞玩具 肛塞,NT$89
MENCCINO 【典雅燭光】莫代爾舒服男士三角內褲 完美包覆囊袋設計-綠色(30024216),NT$229
MENCCINO 【典雅燭光】莫代爾舒服男士三角內褲 完美包覆囊袋設計-黑色(30024216),NT$229
MENCCINO 【典雅燭光】莫代爾舒服男士三角內褲 完美包覆囊袋設計-米白色(30024216),NT$229
MENCCINO 【深夜都市】莫代爾舒服男士四角內褲 完美包覆囊袋設計-白色(40024206),NT$205
MENCCINO 【熱汗勾人線】莫代爾舒服男士三角褲 完美包覆囊袋設計-藍灰(30025301),NT$215
MENCCINO 【熱汗勾人線】莫代爾舒服男士三角褲 完美包覆囊袋設計-白色(30025301),NT$215
Kowloon City Boy BALLGAME 系列 後空內褲-三件組,"NT$2,399"
Kowloon City Boy BALLGAME 系列長襪-午夜藍,NT$469
Kowloon City Boy BALLGAME 系列長襪-白色,NT$469
Kowloon City Boy BALLGAME 系列 三角內褲-三件組,"NT$2,399"
Kowloon City Boy BALLGAME 系列 後空內褲-灰色,NT$899
Kowloon City Boy BALLGAME 系列 後空內褲-午夜藍,NT$899
Kowloon City Boy BALLGAME 系列 後空內褲-粉紅色,NT$899
Kowloon City Boy BALLGAME 系列 三角內褲-午夜藍,NT$899
Kowloon City Boy BALLGAME 系列 三角內褲-粉紅色,NT$899
Kowloon City Boy BALLGAME 系列 三角內褲-灰色,NT$899
Kowloon City Boy ATHLETIC 系列長襪-海軍藍,NT$469
Kowloon City Boy ATHLETIC 系列長襪-白色,NT$469
Kowloon City Boy ATHLETIC 系列後空內褲-海軍藍,NT$899
Kowloon City Boy ATHLETIC 系列後空內褲-白色,NT$899
Kowloon City Boy ATHLETIC 系列三角內褲-海軍藍,NT$899
Kowloon City Boy ATHLETIC 系列 三角內褲-白色,NT$899
【啪一下，魂都斷】壞？😈 斷開鎖鏈黑皮鞭 BDSM快感重啟器👉 感情有結？屁股來解！ 鞭子 bdsm,NT$259
Double Boom 雙頭小怪獸R瓶 防腐蝕合金 薰香精油鼻吸器空瓶,NT$259
📱今天的片我挑好了｜視炮玩家神器加溫打炮機 遠距離神器 靜音設計 (含手機架/插頭/吸盤 讓你更換喜歡的吸盤假屌),"NT$1,899"
🍩圈住你全場！矽膠鎖精環6件組 一組多圈、精力全開 💦 陰莖環 鎖精環 陰囊環,NT$359
🔗一圈上癮｜超彈束精鍛鍊套，快感加倍 💦 撐到你叫停！陰莖環 鎖精環 陰囊環,NT$189
🪖野戰小尖兵｜迷彩矽膠屌環【頸部繞環姿勢預備，開始！】(4/4.4/5cm) 陰莖環 鎖精環 陰囊環,NT$169
啪得上癮🧲剛硬狠角色『磁吸』鋼環 🍆 (4/4.5/5cm)陰莖環 鎖精環 屌環 陰囊環,NT$279
PEPEE X NPG {50周年特別版} 濃厚水性豐沛水性潤滑液 (10ml*5入/360ml) (35747/216457/33340),NT$79
不是哥你來『真』的喔｜3頻震動仿真舒適假屌，高潮不容拒絕 男根搖控來電! 高潮神器 假屌 男根 前列腺按摩器,NT$699
😈「雷神之根」 – 一電入魂，高潮不容拒絕 男根搖控來電! 高潮神器 假屌 男根 前列腺按摩器,NT$799
🏋🏻猛男教練的『翹』課小練習 教練翹臀你也敢! 緊實欲罷不能 體育生 練習生 飛機杯 自慰套 假屌 擬真名器,"NT$1,599"
《嘿嘿袋》光聽名字就知道裡面裝的一定不能讓人知道！情趣收納袋,NT$19
GOS Rush 大字男款泳褲-藍色,NT$599
GOS Rush 大字男款泳褲-白色,NT$599
GOS BERAFIT 男款海灘泳褲-白色,NT$599
GOS BERAFIT 男款海灘泳褲-藍色,NT$599
GOS Marlin 海灘短褲（內有網布襯裡）-橘色,NT$699
GOS Marlin 海灘短褲（內有網布襯裡）-藍色,NT$699
GOS Marlin 海灘短褲（內有網布襯裡）-白色,NT$699
GOS LightMove 運動上衣-白色,NT$599
GOS LightMove 運動上衣-紫色,NT$599
LETEN 雷霆 X光速杯【每分700次急速伸縮 爽到失控爆發 】全自動夾吸伸縮加熱飛機杯 單手掌握 自慰器,"NT$2,299"
LETEN 雷霆 炮王36絕技【活塞重拳】36招全套抽插絕技飛機杯 體積更小爽度加倍 自慰器,"NT$2,899"
西班牙 Addicted 極速乾四角內褲 VELOZ DRY TRUNK-黑色 (AD1330),NT$859
西班牙 Addicted 極速乾四角內褲 VELOZ DRY TRUNK-白色 (AD1330),NT$859
GTOPX MAN 【全開視界】網狀拼接透視內褲 U字囊袋 超透氣 低腰囊袋設計-黑色 (GT507),NT$189
GTOPX MAN 【全開視界】網狀拼接透視內褲 U字囊袋 超透氣 低腰囊袋設計-白色 (GT507),NT$189
GTOPX MAN 【欲望枷鎖】金屬鏈條性感內褲 U字囊袋 超透氣 低腰囊袋設計-白色 (GT502),NT$195
西班牙 Addicted 赤裸後空內褲 NAKED FEELING JOCKSTRAP-膚色 (AD1361),NT$855
西班牙 Addicted 赤裸後空內褲 NAKED FEELING JOCKSTRAP-卡其色 (AD1361),NT$859
西班牙 Addicted 赤裸三角內褲 NAKED FEELING BRIEF-卡其色 (AD1358),NT$899
西班牙 Addicted 曲折三角泳褲+內褲 兩用功能 ZIG-ZAG SWIMDERWEAR BRIEF (AD1344),"NT$1,195"
西班牙 Addicted 部落三角泳褲+內褲 兩用功能 TRIBAL SWIMDERWEAR (AD1345),"NT$1,195"
加拿大 PUMP! 街頭噴漆泳褲 Drip Water Cheeky,"NT$1,399"
加拿大 PUMP! 水漾俏皮泳褲 Funtopia Water Cheeky,"NT$1,399"
通零王必備！《螺旋旋轉X爆擊伸縮》真實猛獸再臨 薩修斯加溫擬真假屌,NT$795
觀音坐二代Pro《修仙座墊2.0》坐上去不是人間，是真・成佛！🌪️ 高速迴旋蠕動 會伸縮加溫的智能肉感假屌坐墊,"NT$3,399"
🌈 LOVE WINS「愛｜抱緊處理」彩虹熊頸枕（哈利男孩獨家限量公益商品）,NT$690
Mr.heer 荷爾先生 強震警報🚫 《小弟開外掛：要你命三千！》一鍵啟動，榨乾不償命 多點刺激後庭前列腺按摩器 肛塞 自慰器,"NT$1,099"
Mr.heer 荷爾先生 [邊清潔邊開肛] 後庭清洗 洗穴必備沖洗器(可接蓮蓬頭),NT$199
Mr.heer 荷爾先生【你的前後面我都不放過】{假屌飛機杯二合一} 一柱擎天 肉感通道 仿真榨吸陽具自慰器,NT$439
Mr.heer 荷爾先生 男神與你的驚喜戀愛 ❤️男友幻想盲盒 今晚帶誰回家?,NT$799
lovetoy「超真實包皮觸感」8寸膚色擬真假屌PRO II 強力吸盤( LV417101),NT$899
lovetoy「超真實包皮觸感」10寸膚色擬真假屌PRO II 強力吸盤( LV417104),NT$999
Mr.heer 荷爾先生 控射神器[強吸大白鯊] 耐受力大突破 酥麻強震龜頭鍛鍊器 自慰器,NT$899
Mr.heer 荷爾先生【伸縮頂震 直衝直撞】穿山前列腺三頻震動伸縮按摩器 自慰器,"NT$1,199"
7段變頻【筋爆戰士】有線伸縮搖擺震動擬真陽具-加溫款大號,NT$599
Marcuse 莫代爾混紡四角內著 DANDY-深灰色,NT$559
Marcuse 莫代爾混紡四角內著 DANDY-藍色,NT$559
Marcuse 夏日派對-冰淇淋 三角泳褲 SUMMERY-黃色,"NT$1,399"
Marcuse 夏日派對-香蕉 三角泳褲 SUMMERY-白色,"NT$1,399"
Marcuse 夏日派對-鳳梨 三角泳褲 SUMMERY-藍色,"NT$1,399"
Marcuse 撞色拼接三角泳褲 JOYEUX,"NT$1,599"
Marcuse 線條時尚三角泳褲 Discoth&#232;que,"NT$1,599"
杜蕾斯Durex 001&#174;水性PU衛生套標準裝2入/6入,NT$359
GX3 GLOSS SPORTS 連體內衣-白色 1條裝(k2249),"NT$1,499"
Marcuse 迷彩三角內褲MOSAICO-白色,NT$569
Marcuse 迷彩三角內褲MOSAICO-橘色,NT$569
GX3 WESTERN PAISLEY 三角內褲 2條裝 (k2271),"NT$1,099"
GX3 GLOSS TOUCH AIR 六尺褌-紅色 1條裝(k2281),NT$799
GX3 GLOSS TOUCH AIR 六尺褌-藍色 1條裝(k2281),NT$799
黑魂 [隨時保持最佳狀態] 攜便式後庭沖洗器 (高CP值5入組) 蓮蓬頭接入,NT$159
黑魂 越看越興奮 {濃黃仿真精液} 水性潤滑液200ML,NT$229
GTOPX MAN 【放學過後】簡約運動四角內褲 U字囊袋 超透氣 低腰囊袋設計-黑色 (GT468),NT$199
GTOPX MAN 【放學過後】簡約運動四角內褲 U字囊袋 超透氣 低腰囊袋設計-灰色 (GT468),NT$199
GTOPX MAN 【放學過後】簡約運動四角內褲 U字囊袋 超透氣 低腰囊袋設計-白色 (GT468),NT$199
GTOPX MAN 【創世紀】冰絲四角內褲 U字囊袋 冰涼透氣 低腰囊袋設計-黑色 (GT272),NT$199
GTOPX MAN 【極簡質感】氣質螺紋四角內褲 U字囊袋 超透氣 低腰囊袋設計-灰色 (GT004),NT$195
日本PEPEE自慰專用水溶性潤滑液360ml (216185/31249),NT$299
Power究極男力套環4入(黑)-軟-615246/A1-07250803/25020049,NT$189
德國Eros 超X極品拳交水溶性潤滑膏200ml(25030026/ER-06221108),NT$989
德國Eros 後庭專用長效矽性潤滑液100ml(25030017/ER-06241202),NT$829
德國Eros 房事潤滑二合一溫和低敏潤滑液100ml(25030005/ER-06230720),NT$535
TENGA SPINNER DX 極上迴旋杯 [巨齒輪] (SPD-003-TW) 飛機杯,NT$720
TENGA SPINNER DX 極上迴旋杯 [蛇龍卷] (SPD-002-TW) 飛機杯,NT$720
TENGA SPINNER DX 極上迴旋杯 [翻騰球] (SPD-001-TW]) 飛機杯,NT$720
TENGA POCKET 口袋包系列自慰套 [CRYSTAL MIST/冰晶藍] (POT-005) 飛機杯,NT$70
TENGA POCKET 口袋包系列自慰套 [SPARK BEADS/雪花黃] (POT-006) 飛機杯,NT$70
TENGA POCKET 口袋包系列自慰套 [CLICK BALL/圓點綠] (POT-002) 飛機杯,NT$70
Mr.heer 荷爾先生 😍真人插入快感 [黑皮體育生] 緊緻括約肌自慰套,NT$399
日本 A-ONE 真空吸乳器《3種尺寸一次擁有》日本直送 (36436/A1-10170388),NT$569
加拿大 PUMP! 決勝後空內著 Round2 Backless Brief-紅色 12080,"NT$1,065"
加拿大 PUMP! 決勝後空內著 Round2 Backless Brief-綠色 12082,"NT$1,065"
⚠️最後一件S⚠️加拿大 PUMP! 決勝後空內著 Round2 Backless Brief-黑色 12079,"NT$1,065"
西班牙 Addicted 魔鏡夢遊三角泳褲- 黃色 SNOW WHITE NEON BIKINI BRIEF (ADS360),NT$999
西班牙 Addicted 速乾比基尼內褲三角內褲- 白色 VELOZ DRY BIKINI BRIEF (AD1329),NT$769
西班牙 Addicted 速乾比基尼內褲三角內褲-黑色 VELOZ DRY BIKINI BRIEF (AD1329),NT$769
西班牙 Addicted 速乾比基尼內褲三角內褲-卡其色 VELOZ DRY BIKINI BRIEF (AD1329),NT$769
7段變頻【筋爆戰士】有線伸縮搖擺震動擬真陽具-加溫款中號,NT$499
日本SSI JAPAN 我的陰莖環男用鎖精環 屌環 (24060017),NT$539
超！彈力10頻震動三角鎖精環 屌環-Normal (615245/24090037),"NT$1,099"
日本 A-ONE 新次元龜頭刺 {螺旋橫溝} 男用自慰套 (21050080),NT$239
日本 A-ONE 極吸螺旋 {強力榨取} 非貫通小型自慰套 (20200095),NT$179
日本 A-ONE 極締銳利 {連續攻擊} 非貫通小型自慰套 (20200094/A1-01200999),NT$179
Mr.heer 荷爾先生 矽性石楠花仿真精潤滑液 (6g/30ML/240ML),NT$75
基友的肛．嫩菊還原 豐富の層次感 緊實榨汁後庭名器-棕褐色,NT$299
鋼鐵人． 強制榨精吸吮酥麻自慰飛機杯-(CJ-03240834),NT$569
⚠️最後一個⚠️夜櫻YEAIN 黑鷹蜂巢式(包覆款)9X3震動拍打脈衝硬漢雄風飛機杯,"NT$1,695"
夜櫻YEAIN 黑鷹開敞式(開口款)9X3震動拍打脈衝硬漢雄風飛機杯,"NT$1,699"
日本原裝進口《旋轉360&#176;快感》絕對高潮8x9V震動活塞加溫飛機杯 (675371),"NT$3,799"
葡萄牙Orgie．Lube Tube HOT 熱感潤滑液-150ml(OG-06181280/24030197),NT$479
日本原裝進口EXE．メス堕ちバックバイブ9頻超強力W雙震遙控後庭按摩器(655491/EXE-16250271),"NT$2,199"
【INTT】歐洲原裝進口 冷熱交替難耐 男性快感增强凝膠 Hard Man Power 15ml (IN-06250306/25020030) 植物萃取 零藥劑 零化學,NT$959
【INTT】歐洲原裝進口 不麻木男性活力保養延時凝膠 LASTS 15ml (IN-06241219/24120057),NT$879
【INTT】歐洲原裝進口 男性能量活力擴張凝膠 INFLATE XXL 15ml (IN-06241220/24120058),NT$869
GTOPX MAN 【丁字將軍】束帶陽剛丁字內褲 超輕薄高透氣 低腰囊袋設計-白色 (GT302),NT$195
GTOPX MAN【丁字將軍】束帶陽剛丁字內褲 超輕薄高透氣 低腰囊袋設計-黑色 (GT302),NT$199
GTOPX MAN 【扣住時尚】時髦扣環舒適無束縛男士三角褲 高透氣 高彈力 囊袋設計-白色 (GT503),NT$195
GTOPX MAN 【舞動透視】透視網布提臀男士丁內褲 U字囊袋 低腰囊袋設計 舞池必備-黑 (GT405),NT$189
GTOPX MAN 【舞動透視】透視網布提臀男士丁內褲 U字囊袋 低腰囊袋設計 舞池必備-白 (GT405),NT$189
GTOPX MAN 【舞動透視】透視網布提臀男士三角內褲 U字囊袋 低腰囊袋設計 舞池必備-黑 (GT407),NT$189
GTOPX MAN 【舞動透視】透視網布提臀男士三角內褲 U字囊袋 低腰囊袋設計 舞池必備-白 (GT407),NT$189
GTOPX MAN 【網羅誘惑】性感網布俏麗美尻男士後空內褲 提臀褲帶 低腰囊袋設計 舞池必備-白 (GT504),NT$199
GTOPX MAN 【網羅誘惑】性感網布俏麗美尻男士後空內褲 提臀褲帶 低腰囊袋設計 舞池必備-黑 (GT504),NT$199
GTOPX MAN 【微醺都會】輕薄舒適無束縛男士三角褲 螺紋 高透氣 高彈力 囊袋設計-灰色 (GT001),NT$189
GTOPX MAN 【微醺都會】輕薄舒適無束縛男士三角褲 螺紋 高透氣 高彈力 囊袋設計-黑色 (GT001),NT$189
GTOPX MAN 【微醺都會】輕薄舒適無束縛男士三角褲 螺紋 高透氣 高彈力 囊袋設計-白色 (GT001),NT$189
各位再來一次! 代課體育老師的操課班 代課老師的嚴厲黝黑龜頭 飛機杯 自慰套 爽尻,NT$439
校霸的課後輔導【重磅4KG】校霸的翹臀讓你欲罷不能 中輟生 飛機杯 自慰套,"NT$1,699"
美國 OXBALLS【超耐用】CORE 蛋蛋拉伸 矽膠鎖精環 (黑色) OX-3092,NT$759
AliSHA 淨愛誘惑💛超值組 (AliSHA男仕淨除霜+明色深層軟毛液),NT$999
PP 後庭專用草本調理霜-10ml(319001),NT$359
明色 SEASONS 深層修護軟毛液 200ml,NT$399
EXE 7X7急吸狂震絕頂驚人飛機杯【日本原裝進口】(EXE-03250217),"NT$3,459"
【EXE 穴控核心】遠端遙控前列腺制霸器・肛塞進化版 「重生吧 穴王，我還你原型！」【日本原裝進口】完全防水 遠隔絕頂 (21100026/EXE-16230935),"NT$2,199"
Harry Boy™ 愛慾迷潮 | 大麻溫感水性潤滑液 160ml 隨身 方便攜帶 台灣GMP製 男女通用 水性 熱銷 CP,NT$399
歐!土豆~ 米奇造型R瓶 薰香精油鼻吸器空瓶 - (避免打翻及皮膚接觸灼傷),NT$199
【小鳥式澆花 | 馬眼擴張 】馬眼花灑器(3尺寸),NT$179
【超吸 | 不易斷】吸水棒吸濕棒速乾棒,NT$69
GTOPX MAN【透徹宜人】親膚透紗男士低腰三角褲 囊袋完美包覆不私藏-白 (GT463),NT$189
GTOPX MAN【透徹宜人】親膚透紗男士低腰三角褲 囊袋完美包覆不私藏-黑 (GT463),NT$189
【格雷小黑箱】情趣用品清潔便攜收納袋,NT$169
【勁久戰力｜自命不凡】藍武士雙環後庭前高按摩器 三點刺激 12段震動,NT$799
【360度包覆｜旋轉高潮】貝魯奇旋轉震動深吞飛機杯 好掌握,NT$699
GX3 TOUGH 三角內褲 2條裝(K2168),"NT$1,099"
