Product Name,Price
AV業界最強！真人愛液牽絲感! 日本Rends -Peaces 【特級黏稠紅】水性潤滑劑（高濃稠、牽絲、成分天然）100%日本製造,NT$649 原始價格：NT$649。NT$399目前價格：NT$399。
懶人愛愛必備補充包！日本Rends 300ml 免洗潤滑劑五款可選擇,NT$399 – NT$499價格範圍：NT$399 到 NT$499
【葡萄牙Orgie】 蒂樂　Liquid Vibrator – High Voltage  蜜荳極樂精華,"NT$1,099 原始價格：NT$1,099。NT$899目前價格：NT$899。"
【葡萄牙Orgie】 Time Lag Delay Spray  延時噴霧 2代濃縮版,NT$999 原始價格：NT$999。NT$599目前價格：NT$599。
要多濃有多濃！色情滿點!! 激情加分!! 如同置身AV拍攝現場!! 日本Rends 咕溜滑溜泡澡、潤滑兩用入浴劑  (野玫瑰風味)【加贈潤滑液濃縮粉X3】,NT$999 原始價格：NT$999。NT$699目前價格：NT$699。
【葡萄牙Orgie】 鬥牛士加強版Touro XXXL 英雄活力霜,NT$890 原始價格：NT$890。NT$799目前價格：NT$799。
【葡萄牙Orgie】 鬥牛士　Touro　英雄活力霜,NT$888 原始價格：NT$888。NT$499目前價格：NT$499。
【葡萄牙Orgie】XTRA HARD POWER 黃金戰士,NT$999 原始價格：NT$999。NT$658目前價格：NT$658。
真人愛液牽絲感! 日本Rends – Peaces Smooth 1000ml水性潤滑劑（高濃稠、牽絲、成分天然）100%日本製造,NT$899 原始價格：NT$899。NT$599目前價格：NT$599。
【葡萄牙Orgie】  可舔食!口交潤滑劑 草莓 風味 100ml,NT$499 原始價格：NT$499。NT$399目前價格：NT$399。
【葡萄牙Orgie】  可舔食! 蜜桃香 高潮震動精華露 15ml,"NT$1,099 原始價格：NT$1,099。NT$760目前價格：NT$760。"
【葡萄牙Orgie】千人千香 男性 費洛蒙淡香精 50ml 香水,"NT$1,499"
色情滿點!! 激情加分!! 如同置身AV拍攝現場!! 日本Rends 咕溜滑溜泡澡、潤滑兩用入浴劑  (柚子風味),NT$999 原始價格：NT$999。NT$688目前價格：NT$688。
色情滿點!! 激情加分!! 如同置身AV拍攝現場!! 日本Rends 咕溜滑溜泡澡、潤滑兩用入浴劑  (薰衣草風味),NT$999 原始價格：NT$999。NT$688目前價格：NT$688。
【葡萄牙Orgie】  可舔食!口交潤滑劑 巧克力風味 100ml,NT$499 原始價格：NT$499。NT$399目前價格：NT$399。
色情滿點!! 激情加分!! 如同置身AV拍攝現場!! 日本Rends 咕溜滑溜泡澡、潤滑兩用入浴劑  (迷迭香風味),NT$999 原始價格：NT$999。NT$688目前價格：NT$688。
【葡萄牙Orgie】千人千香 女性費洛蒙淡香精 旅行小香 10ml（香水）,NT$499
【葡萄牙Orgie】千人千香 男性 費洛蒙淡香精 旅行小香10ml （香水）,NT$499
色情滿點!! 激情加分!! 如同置身AV拍攝現場!! 日本Rends 咕溜滑溜泡澡、潤滑兩用入浴劑  (隨機出貨三款一組),"NT$2,999 原始價格：NT$2,999。NT$1,688目前價格：NT$1,688。"
美國 Intimate Earth 口交潤滑系列 (清新蘋果. 焦糖海鹽. 原野水蜜桃 三種可選),NT$788 原始價格：NT$788。NT$650目前價格：NT$650。
日本EXE PePee慕斯潤滑液,NT$799 原始價格：NT$799。NT$490目前價格：NT$490。
【葡萄牙Orgie】 小金瓶高潮震動精華露pro秒潮版 15ml,"NT$1,099 原始價格：NT$1,099。NT$760目前價格：NT$760。"
模擬A片泰國浴橋段! 日本Rends 日本製造 DIY潤滑劑濃縮粉,NT$999 原始價格：NT$999。NT$599目前價格：NT$599。
【葡萄牙Orgie】 蒂樂 Liquid Vibrator – High Voltage  蜜荳極樂精華 草莓口味!!,"NT$1,099 原始價格：NT$1,099。NT$899目前價格：NT$899。"
德國ＭyToys  ＭY PLUG,"NT$1,999 原始價格：NT$1,999。NT$1,280目前價格：NT$1,280。"
日本ToysHeart(トイズハート) 充氣肛栓,"NT$1,499 原始價格：NT$1,499。NT$999目前價格：NT$999。"
德國ＭyToys  洛奇電動飛機杯,"NT$3,888 原始價格：NT$3,888。NT$2,999目前價格：NT$2,999。"
"德國ＭyToys  洛奇電動飛機杯 專屬替換內杯（此賣場不含洛奇,單賣替換內杯）",NT$499 原始價格：NT$499。NT$350目前價格：NT$350。
日本Rends 自慰套專用USB加熱棒 升級版,NT$899 原始價格：NT$899。NT$499目前價格：NT$499。
日本Rends R1系列   A10電動旋風榨精機專用內杯- 蛇型杯,"NT$1,566 原始價格：NT$1,566。NT$928目前價格：NT$928。"
德國ＭyToys  黑洞杯 伸縮震動飛機杯,"NT$3,688 原始價格：NT$3,688。NT$2,390目前價格：NT$2,390。"
AK SUPER S1 專用緊緻膠條 (單膠條不含機器）,"NT$1,588 原始價格：NT$1,588。NT$1,090目前價格：NT$1,090。"
AK SUPER S1 吹雞杯 電動自慰套,"NT$4,688 原始價格：NT$4,688。NT$3,290目前價格：NT$3,290。"
日本 Rends Vorze +plus 性家電 專屬膠條-MEDUSA 觸手(可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本Rends R1系列   電動抽插自慰套Piston專用內杯- M/L號,NT$666 原始價格：NT$666。NT$388目前價格：NT$388。
日本 Rends Vorze +plus 性家電 專屬膠條- TWIST (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條- DOUBLE 二穴 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-VORTEX 無次元 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
替換膠條H1- 彷若真人、愛舌繾綣!! 韓國HEPS高科技虛擬性愛科技仿真人口交深喉嚨自慰套- 替換膠條H1,"NT$2,166 原始價格：NT$2,166。NT$1,288目前價格：NT$1,288。"
日本 Rends Vorze +plus 性家電 專屬膠條-SHAPE 波形 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-GLANS 龜頭 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-INFINITY 無限 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-W-FLAP 二枚舌 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-MASTER 縱溝 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條- 真實之口 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-ROUGH (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-SPIRAL 螺旋 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-RIDE  (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-CRYSTAL 突起 (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze 性家電的內杯 case for A10 Cylone SA +Plus,NT$999 原始價格：NT$999。NT$690目前價格：NT$690。
日本JapanToyz  Piston系列替換杯 ＃04 “Gurupisu”,NT$969 原始價格：NT$969。NT$588目前價格：NT$588。
日本 Rends Vorze +plus 性家電 專屬膠條-ORAL  (可單獨使用）,"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本 Rends Vorze +plus 性家電 專屬膠條-NARROW (可單獨當一般手動自慰套使用!!),"NT$1,688 原始價格：NT$1,688。NT$988目前價格：NT$988。"
日本JapanToyz  Piston系列替換杯 ＃07 FISH GAPE,NT$969 原始價格：NT$969。NT$588目前價格：NT$588。
日本JapanToyz  Piston系列替換杯 ＃05 Wave Streaks,NT$969 原始價格：NT$969。NT$588目前價格：NT$588。
“寒流必備” 姐夫棒2021 版 erocome！業界最強攜帶式充電自動抽插按摩棒!《門市不享此優惠》,"NT$1,980 原始價格：NT$1,980。NT$1,680目前價格：NT$1,680。"
"“寒流必備” 懶人愛愛必備！！日本Rends 溫感 免洗潤滑劑145ml, 300ml  兩款可選擇《門市不享此優惠》",NT$315 – NT$399價格範圍：NT$315 到 NT$399
“寒流必備” 德國Nomi Tang  森巴女郎 Samba 黑色《門市不享此優惠》,"NT$1,690 原始價格：NT$1,690。NT$1,490目前價格：NT$1,490。"
“寒流必備”  AK SUPER S1 吹機杯 電動自慰套《門市不享此優惠》吹雞杯,"NT$3,290 原始價格：NT$3,290。NT$2,999目前價格：NT$2,999。"
“寒流必備” 日本Rends 自慰套專用USB加熱棒 升級版《門市不享此優惠》,NT$499 原始價格：NT$499。NT$399目前價格：NT$399。
日本NPG 七倍射精提升！穿戴式前列腺按摩棒精力環,"NT$2,988 原始價格：NT$2,988。NT$1,688目前價格：NT$1,688。"
Zalo Bayek 貓神情侶共振器 四點全面共振 綠/黑/紫 三色可選,"NT$3,288 原始價格：NT$3,288。NT$2,490目前價格：NT$2,490。"
日本NPG 硬!長!大!五倍射精，穿戴式精力環升天版,"NT$1,788 原始價格：NT$1,788。NT$1,399目前價格：NT$1,399。"
德國Nomi Tang   濃情巧克力2代 電動按摩器 兩色可選,"NT$3,680 原始價格：NT$3,680。NT$2,299目前價格：NT$2,299。"
日本Tenga副牌 iroha掌上型防水超軟Q震動按摩器- KUSHI 黃色,"NT$3,799 原始價格：NT$3,799。NT$1,499目前價格：NT$1,499。"
預約早場 – 活力價3500 (平日/假日10-14點前) 可抵當次消費,"NT$3,500"
預約午場 – 午茶價2500 (平日下午14點~17點) 可抵當次消費,"NT$3,750 原始價格：NT$3,750。NT$2,500目前價格：NT$2,500。"
預約晚場 – 燭光價3500 (平日下午5點過後/假日中午14點過後) 可抵當次消費,"NT$5,250 原始價格：NT$5,250。NT$3,500目前價格：NT$3,500。"
德國Eros 德國製造！清潔噴霧 100ml eros噴霧,NT$588 原始價格：NT$588。NT$399目前價格：NT$399。
日本EXE(outvision)噴射速潔！日本製造自慰套專用清潔泡泡,NT$999 原始價格：NT$999。NT$499目前價格：NT$499。
德國Eros 德國製造！清潔噴霧 30ml eros噴霧,NT$288 原始價格：NT$288。NT$199目前價格：NT$199。
日本Rends 玩具酵素液洗劑 (可洗女用玩具),NT$499 原始價格：NT$499。NT$239目前價格：NT$239。
日本Rends 多功能便攜清潔濾嘴 後庭清潔浣腸工具,NT$599 原始價格：NT$599。NT$399目前價格：NT$399。
日本 outvision (EXE)  四孔水柱後庭清潔噴球 浣腸工具,NT$999 原始價格：NT$999。NT$899目前價格：NT$899。
日本EXE(outvision)噴射速潔！日本製造自慰套專用 清潔泡泡 慕斯 “補充包”,NT$499 原始價格：NT$499。NT$399目前價格：NT$399。
日本Rends 玩具清潔酵素粉,NT$499 原始價格：NT$499。NT$299目前價格：NT$299。
美國Sliquid Shine 耀眼 有機玩具清潔噴霧 60ml,NT$588 原始價格：NT$588。NT$399目前價格：NT$399。
德國Pjur 閃亮亮幼綿綿-橡膠衣/乳膠衣 亮光保養乳 (全臺獨家),"NT$1,488 原始價格：NT$1,488。NT$799目前價格：NT$799。"
日本JapanToyz  SM調教專用口袋跳蛋丁字褲  三色可選,NT$988 原始價格：NT$988。NT$599目前價格：NT$599。
日本JapanToyz  SM調教專用口袋跳蛋三角”開檔褲“ 三色賣場,NT$988 原始價格：NT$988。NT$649目前價格：NT$649。
日本JapanToyz  SM調教專用口袋跳蛋三角褲 四色可選,NT$988 原始價格：NT$988。NT$599目前價格：NT$599。
綁帶開檔內褲,NT$978 原始價格：NT$978。NT$599目前價格：NT$599。
波蘭Anais LIU,"NT$1,888 原始價格：NT$1,888。NT$1,299目前價格：NT$1,299。"
波蘭Anais  CHLOE (有鋼圈),"NT$1,499 原始價格：NT$1,499。NT$990目前價格：NT$990。"
波蘭Anais Dita,"NT$2,280 原始價格：NT$2,280。NT$1,780目前價格：NT$1,780。"
波蘭Anais  爆款！ABBIGAIL,NT$899 原始價格：NT$899。NT$599目前價格：NT$599。
波蘭Anais  爆款！AURA,"NT$1,299 原始價格：NT$1,299。NT$688目前價格：NT$688。"
波蘭Anais  LIGHT UP black,NT$699 原始價格：NT$699。NT$299目前價格：NT$299。
日本JapanToyz  SM調教專用跳蛋 死庫水/泳裝 （スクール水着）,"NT$1,399 原始價格：NT$1,399。NT$988目前價格：NT$988。"
波蘭Anais  SPLASH (有鋼圈),"NT$1,588 原始價格：NT$1,588。NT$1,399目前價格：NT$1,399。"
蕾絲吊襪帶(黑) (不含內褲),"NT$1,288 原始價格：NT$1,288。NT$799目前價格：NT$799。"
波蘭Anais Oriah 3pcs black set,"NT$1,688 原始價格：NT$1,688。NT$1,190目前價格：NT$1,190。"
波蘭Anais  爆款！Physis,"NT$1,899 原始價格：NT$1,899。NT$1,199目前價格：NT$1,199。"
波蘭Anais Plus FOLI,"NT$1,988 原始價格：NT$1,988。NT$1,599目前價格：NT$1,599。"
波蘭Anais  SALLENA,"NT$1,888 原始價格：NT$1,888。NT$1,199目前價格：NT$1,199。"
波蘭Anais  AFRODITA (有鋼圈),"NT$1,499 原始價格：NT$1,499。NT$999目前價格：NT$999。"
波蘭Anais  AILEEN BLACK,NT$999 原始價格：NT$999。NT$688目前價格：NT$688。
波蘭Anais  AISHA,"NT$1,488 原始價格：NT$1,488。NT$1,199目前價格：NT$1,199。"
波蘭Anais Euphoria black,"NT$1,688 原始價格：NT$1,688。NT$1,199目前價格：NT$1,199。"
波蘭Anais  Spice Up black set,"NT$1,288 原始價格：NT$1,288。NT$888目前價格：NT$888。"
波蘭Anais  MISTRA (有鋼圈),"NT$2,588 原始價格：NT$2,588。NT$1,688目前價格：NT$1,688。"
波蘭Anais  SONYA  (有鋼圈),"NT$1,288 原始價格：NT$1,288。NT$999目前價格：NT$999。"
波蘭Anais  Sinoe,"NT$1,888 原始價格：NT$1,888。NT$1,299目前價格：NT$1,299。"
波蘭Anais Venetia black,"NT$2,280 原始價格：NT$2,280。NT$1,780目前價格：NT$1,780。"
波蘭Anais Palmina black,"NT$1,288 原始價格：NT$1,288。NT$980目前價格：NT$980。"
"男性穿搭技巧, 清水健推薦“展現雄風大包” 四角褲 黑","NT$1,288"
波蘭Anais  VALERIE,"NT$1,588 原始價格：NT$1,588。NT$1,199目前價格：NT$1,199。"
波蘭Anais  SHAME (有鋼圈),"NT$1,888 原始價格：NT$1,888。NT$1,299目前價格：NT$1,299。"
波蘭Anais  LIGHT UP white,NT$699 原始價格：NT$699。NT$299目前價格：NT$299。
波蘭Anais  CHANICE,"NT$2,188 原始價格：NT$2,188。NT$1,990目前價格：NT$1,990。"
波蘭Anais  BAILEY,"NT$2,188 原始價格：NT$2,188。NT$1,680目前價格：NT$1,680。"
波蘭Anais  AILEEN WHITE,NT$999 原始價格：NT$999。NT$688目前價格：NT$688。
波蘭Anais Celestia black,"NT$4,288 原始價格：NT$4,288。NT$3,280目前價格：NT$3,280。"
波蘭Anais MYSTERIOUS set,"NT$1,888 原始價格：NT$1,888。NT$1,199目前價格：NT$1,199。"
波蘭Anais  CLAIRE (有鋼圈),"NT$1,699 原始價格：NT$1,699。NT$1,390目前價格：NT$1,390。"
波蘭Anais  CHARMING set,"NT$1,980 原始價格：NT$1,980。NT$1,688目前價格：NT$1,688。"
波蘭Anais Reverie 3pcs,"NT$2,688 原始價格：NT$2,688。NT$1,780目前價格：NT$1,780。"
波蘭Anais Luxx black,"NT$1,288 原始價格：NT$1,288。NT$980目前價格：NT$980。"
波蘭Anais Libby black,"NT$3,688 原始價格：NT$3,688。NT$2,980目前價格：NT$2,980。"
波蘭Anais  Lilith,"NT$1,588 原始價格：NT$1,588。NT$1,299目前價格：NT$1,299。"
波蘭Anais Plus ISLLA,"NT$2,588 原始價格：NT$2,588。NT$2,199目前價格：NT$2,199。"
波蘭Anais  Sollea,"NT$2,288 原始價格：NT$2,288。NT$1,799目前價格：NT$1,799。"
波蘭Anais  KAYLEE (有鋼圈),"NT$1,699 原始價格：NT$1,699。NT$1,380目前價格：NT$1,380。"
波蘭Anais  GRAPES,"NT$1,499 原始價格：NT$1,499。NT$1,290目前價格：NT$1,290。"
波蘭Anais  ABBY,NT$899 原始價格：NT$899。NT$499目前價格：NT$499。
"『 買一送一 』男性穿搭技巧, 清水健推薦“展現雄風大包” 四角褲 黑/紅, 贈送同尺寸, 恕不挑色","NT$1,288"
波蘭Anais Taya,"NT$2,280 原始價格：NT$2,280。NT$1,680目前價格：NT$1,680。"
波蘭Anais Fantasme,"NT$1,688 原始價格：NT$1,688。NT$1,288目前價格：NT$1,288。"
"男性穿搭技巧, 清水健推薦“展現雄風大包” 四角褲 紅","NT$1,288"
波蘭Anais  Сylenne,"NT$1,988 原始價格：NT$1,988。NT$1,680目前價格：NT$1,680。"
蕾絲吊襪帶(紅) (不含內褲),"NT$1,288 原始價格：NT$1,288。NT$799目前價格：NT$799。"
德國Nomi Tang  IntiMate Plus 凱格爾球 二代 (雙球*2)  兩色可選,"NT$1,880 原始價格：NT$1,880。NT$1,190目前價格：NT$1,190。"
日本 Rends 初心球 $499,NT$999 原始價格：NT$999。NT$499目前價格：NT$499。
德國Nomi Tang  IntiMate凱格爾球 一代 (單球+雙球)  兩色可選,"NT$1,580 原始價格：NT$1,580。NT$990目前價格：NT$990。"
瑞典intimina 陰道鍛鍊球Laselle Exerciser (48g),NT$480 原始價格：NT$480。NT$299目前價格：NT$299。
瑞典intimina 完整訓練計畫 – 陰道鍛鍊球 Laselle Routine ( 三個一組）,"NT$1,250 原始價格：NT$1,250。NT$888目前價格：NT$888。"
瑞典INTIMINA 像私人教練般的陰道鍛鍊球 KegelSmart （100%防水）,"NT$3,290 原始價格：NT$3,290。NT$2,399目前價格：NT$2,399。"
「現貨」日本に送る 尊爵不凡版  ” 一般版+特別版 “ 北野翔/向理來 寫真集,"NT$4,088"
「現貨 」日本に送る   ”一般版“ 北野翔/向理來 寫真集 贈男優Ｌ型夾乙枚,"NT$2,199"
台灣現貨  ”特別版“ 北野翔/向理來 寫真集,"NT$1,680"
台灣現貨 ”一般版“ 北野翔/向理來 寫真集 贈男優Ｌ型夾乙枚,"NT$1,499"
台灣現貨 -尊爵不凡版  ”一般版+特別版“ 北野翔/向理來 寫真集,"NT$3,370"
北野翔的授權的 “超限量團扇“,NT$100
北野翔的授權的 L 型資料夾,NT$150
HND-772﻿【全新現貨】與男友分手返鄉和身為前戀人忘我持續中出的青春紀錄 – 美谷朱里 向理來,"NT$1,099 原始價格：NT$1,099。NT$699目前價格：NT$699。"
"沖田杏梨親筆簽名雜誌150元,最後一本！",NT$199 原始價格：NT$199。NT$150目前價格：NT$150。
日本 Rends超靜音電動自慰器-Vorze +plus 性家電 經濟套裝,"NT$14,087 原始價格：NT$14,087。NT$11,988目前價格：NT$11,988。"
日本 Rends Vorze性家電超靜音電動自慰器-Vorze +plus 性家電膠條- 小試身手組(任選三膠條),"NT$3,349 原始價格：NT$3,349。NT$2,999目前價格：NT$2,999。"
日本 Rends超靜音電動自慰器-Vorze +plus 性家電+7膠條 絕頂升天性福套裝,"NT$26,888 原始價格：NT$26,888。NT$16,888目前價格：NT$16,888。"
日本 Rends超靜音電動自慰器-Vorze +plus 性家電 (可充電使用、可與A片連動!),"NT$18,888 原始價格：NT$18,888。NT$9,999目前價格：NT$9,999。"
日本 Rends超靜音電動自慰器-Vorze +plus 性家電 大滿貫12條膠條套,"NT$32,888 原始價格：NT$32,888。NT$21,699目前價格：NT$21,699。"
”山岸綺花 海報免費贈送“ 日本EXE (outvision) 秘密情人隨機出貨＋酵素粉乙瓶＋日本peaces潤滑液＋贈海報 山岸綺花,"NT$1,397"
【櫻花祭】Erocome 維拉女神的祈禱 項鍊跳蛋 erocome維拉女神的祈禱+日本口袋丁字褲(不挑色)    $999 加贈英國Yes潤滑隨身裝1條,"NT$1,299 原始價格：NT$1,299。NT$999目前價格：NT$999。"
【櫻花祭】【兄弟專科】005號+日本Peaces 360ml(不挑款)     原價$1149  要你久久價$999,"NT$1,149 原始價格：NT$1,149。NT$999目前價格：NT$999。"
【櫻花祭】AK 自然系”真空”自慰套系列(不挑款)+日本Rends酵素清潔粉 正品  贈Rends免洗潤300ml(不挑款)       原價$1149  要你久久價$999 約7折優惠,"NT$1,149 原始價格：NT$1,149。NT$999目前價格：NT$999。"
【櫻花祭】Erocome 薩吉塔情侶共振精力環+日本Rends免洗300ml(不挑款) 贈葡萄牙Orgie 延時產品(不挑款)       原價$2888   要你久久價$1799  約62折優惠,"NT$2,888 原始價格：NT$2,888。NT$1,799目前價格：NT$1,799。"
(櫻花祭) 日本MagicEyes 超仿真口交自慰套-真實之口 ” 深喉嚨版 “ 贈潤滑隨身包/洗劑,"NT$1,899 原始價格：NT$1,899。NT$990目前價格：NT$990。"
【櫻花祭】日本NPG 硬!長!大!五倍射精，穿戴式精力環升天版 + 日本Rends免洗300ml(不挑款) 贈Orgie 延時產品(不挑款)       原價$2799   要你久久價$1799  約64折優惠,"NT$2,799 原始價格：NT$2,799。NT$1,799目前價格：NT$1,799。"
【櫻花祭】德國 NT口袋寶貝(不挑色)+日本口袋三角褲(不挑色)  原價$1899  年終祭價$1499 加贈英國Yes潤滑隨身裝1條  ( 福利品沒有保固及檢測後出貨）,"NT$1,899 原始價格：NT$1,899。NT$1,499目前價格：NT$1,499。"
(櫻花祭 ) 日本MagicEyes 超仿真口交自慰套-真實之口  贈潤滑隨身包/洗劑,"NT$1,899 原始價格：NT$1,899。NT$990目前價格：NT$990。"
(櫻花祭) 日本MagicEyes 超仿真口交自慰套-真實之口 （甜蜜版） 贈潤滑隨身包/洗劑,"NT$1,899 原始價格：NT$1,899。NT$990目前價格：NT$990。"
"【 Youtube 】 Orgie限定五款優惠賣場  門市購買,不享此優惠",NT$690 – NT$920價格範圍：NT$690 到 NT$920
【Youtube限定優惠賣場-葡萄牙Orgie】 蒂樂　Liquid Vibrator – She Spot 蜜荳“春潮”精華凝露  “門市購買  不享此優惠”,NT$899 原始價格：NT$899。NT$699目前價格：NT$699。
“Youtube限定優惠賣場”  Zalo rose 蜜穴攪拌棒不挑色 公主粉/仙女黃 賣場  “ 門市不享此優惠”,"NT$3,288 原始價格：NT$3,288。NT$1,980目前價格：NT$1,980。"
“Youtube限定優惠賣場” 德國Nomi Tang  小蝸牛吸吮器 黑/紫/粉/粉藍色不挑色賣場  “ 門市不享此優惠”,"NT$2,680 原始價格：NT$2,680。NT$1,690目前價格：NT$1,690。"
“Youtube限定優惠賣場”【葡萄牙Orgie】女性最愛長效系列- 熱感/保濕/植萃/涼感 150ml  四款可選 “ 門市不享此優惠”,NT$499 原始價格：NT$499。NT$380目前價格：NT$380。
“Youtube限定優惠賣場” 德國ＭyToys   ＭY PLUG “ 門市不享此優惠”,"NT$1,380 原始價格：NT$1,380。NT$1,199目前價格：NT$1,199。"
“Youtube限定優惠賣場” 德國ＭyToys Ｍy Airy Clit 蒂蒂 不挑色 贈日本免洗145ML不挑款 “ 門市不享此優惠”,"NT$1,999 原始價格：NT$1,999。NT$1,299目前價格：NT$1,299。"
“Youtube限定優惠賣場” 姐夫棒2021版 erocome！業界最強攜帶式充電自動抽插按摩棒! 贈日本免洗潤滑劑145ml  “ 門市不享此優惠”,"NT$2,989 原始價格：NT$2,989。NT$1,980目前價格：NT$1,980。"
"“Youtube限定優惠賣場” Zalo AYA 探索C點G點私密享受首選, 不挑色賣場 隨機出貨  “ 門市不享此優惠”","NT$3,288 原始價格：NT$3,288。NT$1,980目前價格：NT$1,980。"
“Youtube限定優惠賣場“德國ＭyToys  My Minibunny 高潮小哥哥 嫩粉/淡紫(不挑色隨機出貨) 《門市不享此優惠》,"NT$1,299 原始價格：NT$1,299。NT$1,099目前價格：NT$1,099。"
「Youtube專屬賣場」 業界最強攜帶式充電自動抽插按摩棒! 業界最強攜帶式充電自動抽插按摩棒! 德國My Lover (打臉姊夫棒) 贈 日本潤滑劑145ML 不挑款 “門市購買  不享此優惠”,"NT$3,688 原始價格：NT$3,688。NT$2,988目前價格：NT$2,988。"
“Youtube限定優惠賣場” 德國Nomi Tang  Flex Bi 雙悅彎 不挑色贈rends免洗潤145ml   “ 門市不享此優惠”,"NT$3,288 原始價格：NT$3,288。NT$2,390目前價格：NT$2,390。"
「Youtube專屬賣場」 【德國Nomi Tang】Wild Rabbit野兔 “顏色隨機”  贈日本Rends 潤滑劑145Ml  “門市購買  不享此優惠”,"NT$4,290 原始價格：NT$4,290。NT$2,880目前價格：NT$2,880。"
“Youtube限定優惠賣場” Zalo Nave 小兔乳夾 不挑色賣場 黑.紫.綠.粉 四色《門市不享此優惠》,"NT$3,288 原始價格：NT$3,288。NT$1,980目前價格：NT$1,980。"
“Youtube限定優惠賣場” 【葡萄牙Orgie】  可舔食! 蜜桃香 高潮震動精華露 15ml “門市購買 不享此優惠”,"NT$1,099 原始價格：NT$1,099。NT$788目前價格：NT$788。"
Youtube限定優惠賣場 ” 德國ＭyToys  黑洞杯 伸縮震動飛機杯 贈 日本rends免洗潤滑劑 145ml 不挑款 “ 門市不享此優惠”,"NT$3,688 原始價格：NT$3,688。NT$2,390目前價格：NT$2,390。"
"“Youtube限定優惠賣場” AK SUPER S1吹雞杯+Sleeve台灣獨家膠條+Rends免洗潤滑液145ml不挑款,再送Rends清洗酵素粉$888,優惠價4,479 “ 門市不享此優惠”","NT$6,888 原始價格：NT$6,888。NT$4,479目前價格：NT$4,479。"
“Youtube限定優惠賣場” 【葡萄牙Orgie】千人千香 男性 費洛蒙淡香精 旅行小香10ml “ 門市不享此優惠”,NT$499 原始價格：NT$499。NT$449目前價格：NT$449。
"“Youtube限定優惠賣場” AK SUPER S1吹雞杯(基本膠條)+緊緻款(藍)Sleeve台灣獨家膠條, 優惠價3,980 “ 門市不享此優惠”","NT$4,988 原始價格：NT$4,988。NT$3,980目前價格：NT$3,980。"
“Youtube限定優惠賣場”【葡萄牙Orgie】千人千香 女性費洛蒙淡香精 旅行小香 10ml “ 門市不享此優惠”,NT$499 原始價格：NT$499。NT$449目前價格：NT$449。
“Youtube限定優惠賣場” 美國Njoy  Pure Wand 316不鏽鋼魔棒　G/P點 按摩棒  贈德國製造潤滑 “ 門市購買 不享此優惠 “,"NT$5,288 原始價格：NT$5,288。NT$3,980目前價格：NT$3,980。"
“Youtube限定優惠賣場“ Zalo EVE – 智能加溫 小甜甜 舌舔按摩棒  黑.白.粉三色 (不挑色隨機出貨）《門市不享此優惠》,"NT$1,980 原始價格：NT$1,980。NT$1,780目前價格：NT$1,780。"
“Youtube限定優惠賣場“ Zalo AVA – 智能加溫  小AV  黑.白.粉三色 (不挑色隨機出貨）《門市不享此優惠》,"NT$1,688 原始價格：NT$1,688。NT$1,499目前價格：NT$1,499。"
《Youtube專屬2入甜甜價優惠賣場》 日本EXE 自慰套專用 清潔泡泡 慕斯 ”補充包” 2入甜甜價＄520,NT$899 原始價格：NT$899。NT$520目前價格：NT$520。
