Product Name,Price
Satisfyer Booty Absolute Beginners 2 後庭震動器,"NT$1,450"
Satisfyer Exciterrr 滾珠震動按摩器,"NT$2,200"
晶勇者1號 透明彈韌仿真吸盤水晶陽具 15公分,NT$109 ~ NT$119
派蒂菈 Atlas 勾勾樂 10段變頻震動G點震動按摩棒,NT$399
ALMYTY 花開怒放 雙頭兩用冰晶玻璃按摩棒,NT$249
GLASS 水莖戰士 仿真螺紋玻璃水晶冰火按摩棒,NT$339
麥穗 雙頭陽具水晶玻璃棒,NT$299
閃電兄弟 雙頭逼真陽具水晶玻璃棒,NT$249
空心可注液玻璃陽具,NT$159
JIUAI 抖乳震陰 8頻強顫動軟刷撩撥乳陰按摩器﹝USB充電款﹞,NT$580
JIUAI 抖乳震陰 6頻強顫動三點共震乳陰按摩器 (USB供電款),NT$399
LILO 來樂 粉黛玉兔 酥撩雙峰 12頻雙震動乳夾,NT$159
炫舞乳夾 15段強勁雙夾震撩奶乳頭夾,NT$369
LILO 來樂 小貝殼 10段變頻激震CHAO噴跳蛋,NT$129
LILO 來樂 小貝殼 10段震動模式激震跳蛋 S豪華版 紫,NT$129
探索震動G點潮吹快感微mini跳蛋,NT$138
潛水彈 單頻USB即插即用快感跳蛋,NT$99
Hum Ming 哼哼樂 微調式燈光大跳蛋,NT$129
柔情蜜語 軟皮顆粒微調式燈光大跳蛋﹝紫﹞,NT$199
Vibrating Egg 樂樂雙蛋 強力12段變頻震動引發快感跳蛋組,NT$168
阿卡麗 20頻調震尖圓頭長短雙跳蛋 淺粉,NT$299
調情快感跳蛋 粉紅色,NT$99
GG玩家 小蠻腰強力12段變頻震動細微雙跳蛋,NT$199
Lavender 戀戀薰衣草 20頻撼震USB即插即用快感跳蛋,NT$198
Enjoy Love 無極樂趣跳蛋,NT$99
派蒂菈 阿莉亞 5X5厚唇舌擺鼓動拍擊棒組合按摩器,NT$990
派蒂菈 阿夏琳 5X5厚唇舌擺伸縮震動棒組合按摩器,"NT$1,080"
派蒂菈 魔力小惡魔10頻拍擊震爽顫微電流指套按摩器,NT$569
YEAIN夜樱 10變頻爆裂強震挑逗跳蛋 大爆走超震顫,NT$459
派蒂菈 Antony 10段變頻震動迷你精靈G點震動跳蛋棒,NT$299
SEX TOYS 飆速快感無線長子彈跳蛋,NT$99
JIUAI 浪潮跳蛋 10變頻強震萌寵治癒系跳蛋 (長距遙控),NT$399
13頻震動刺激探花跳蛋 遙控版 物理縮陰訓練,NT$498
黛絲娃娃 智能互動四國語音震動雙穴夢幻美體 4.35kg,"NT$2,690"
Boudoir 閨房拉拉 仿真吸盤陽具穿戴褲 L,NT$299 NT$380
愛情花開 刺繡隱形無痕性感C字褲 (粉),NT$128
精悍陽根 6段變頻上下伸縮震動逼真肉感吸盤式陽具 膚色,NT$399
美妙情網 開襠珍珠按摩蕾絲丁字褲 5色,NT$128
動感挑逗 動人露臀蕾絲超低腰T字褲,NT$99
飛揚迷情 大蝴蝶鏤空刺繡鑽飾丁字褲 5款,NT$99
情迷邊境 心動美臀蕾絲T字褲 5色,NT$128
情話蜜戀 晶鑽花朵蕾絲T字褲 (紅),NT$128
愛戀遐想 性感緹花精緻刺繡露臀開襠褲 5色,NT$128
幸福秘徑 大蝴蝶結蕾絲花邊T字褲 7色,NT$128
無痕蕾絲美臀T字褲 5色,NT$118
性感低腰花邊透明蕾絲T字褲 4色,NT$118
愛的珠簾 隱形無痕性感C字褲,NT$128
時尚野性美 隱形豹紋無痕C字褲,NT$129
粉紅豹 隱形無痕性感C字褲,NT$129
金屬色澤絲線花朵透明時尚隱形C字褲,NT$139
熱情玫瑰透明蕾絲無痕性感C字褲,NT$129
蕾絲鏤空亮片性感隱形C字褲,NT$109
隱形情趣誘惑C字褲,NT$109
誘惑蕾絲雙細帶美臀丁字褲,NT$128
性感細帶網紗鑽飾T字褲 (紅),NT$128
裸透柔紗包臀裙含襪三件組,NT$159
蝴蝶結三角緹花開襠褲三件組 絲襪款,NT$198
蝴蝶結三角緹花開襠褲三件組 網襪款,NT$198
蕾絲丁字褲吊襪帶組 大尺碼,NT$129
雙層花邊挑逗蕾絲吊襪帶,NT$129
珠光亮眼鏤空漁網時尚連身襪,NT$119
輕薄透膚狂野一次性手撕連身襪,NT$89
蝴蝶結裝飾輕薄透膚甜美可人長筒絲襪,NT$98
一體式吊帶設計玲瓏曲線連身吊襪帶絲襪 2款,NT$198
蝴蝶結拼接滾邊蕾絲長筒絲襪,NT$98
藤蔓緹花後線開襠連褲絲襪,NT$158
細膩娟感 翹臀緹花開襠連褲絲襪,NT$118
琉璃光澤皺摺感泡泡寬口長筒絲襪(黑),NT$118
免脫雙面開襠設計連褲絲襪,NT$199
超薄包芯絲開襠一線連褲絲襪,NT$119
吊襪帶一體式貼合曲線連褲網襪(顯瘦直條紋),NT$129
吊襪帶一體式貼合曲線連褲網襪(蕾絲緹花),NT$129
純情白性感中網格大腿網襪,NT$98
性感蕾絲假二件吊襪帶連大腿襪,NT$149
仿旗袍立領盤釦削肩露溝印花高開衩連身裙兩件組,NT$298
馬甲裙宮廷風Ｖ字交叉細帶澎裙吊襪帶三件組,NT$358
賽車女郎裸腰透紗露臀可開襠連身衣三件組,NT$598
BAILE DOUBLE DONG 雙頭U型仿真陽具,NT$328
BAILE SEX TOY 超級變幻膚質陽具,NT$199
濕穴渴望 凸筋擬真吸盤陽具 20.5cm,NT$199
台風系列 慾火神槍 吸盤逼真陽具按摩棒 7.9吋,NT$289
台風系列 精悍雄風 吸盤逼真陽具按摩棒 6.8吋,NT$298
台風系列 無敵壯陽 吸盤逼真陽具按摩棒 8.3吋,NT$339
台風系列 枕邊暖男 吸盤逼真陽具按摩棒 6.6吋,NT$289
台風系列 精悍幹探 吸盤逼真陽具按摩棒 9吋,NT$299
台風系列 霹靂壯陽 吸盤逼真陽具按摩棒 7.9吋,NT$780
酷龍系列 超高仿真皮紋肉感陽具 A7款 9.4吋,NT$999
Beastly 獸根 粗大長吸盤另類陽具 42cm,NT$990
日本Magic eyes 核性劍 極KIWAMI 仿真陽具吸盤棒,NT$980
日本Magic eyes 核性劍 快KAI 仿真陽具吸盤棒,"NT$899 NT$1,380"
LILO 來樂 歐帝 12頻伸縮震動舌撩舔豆逼真陽具按摩棒,NT$999
撸撸肉莖 雙層液態矽膠吸盤陽具 (小/大),NT$888 ~ NT$999
大種馬 液態矽膠吸盤超仿真膚質馬陽具,NT$999
天下王者 Johnny 強尼 擬真巨無霸吸盤式陽具按摩棒 27公分 2色,NT$680
Even Serpent 雙龍戲水 可任彎逼真陽具 46公分 深棕色,NT$599
潮吹真肌黑莖 6頻伸縮震動高仿真肉感吸盤式陽具 小號,"NT$1,180"
Squirt 噴水肉莖 6段伸縮衝撞 真肉感陽具按摩棒,"NT$1,490"
誰與爭鋒 超大液態矽膠吸盤式仿真皮膚陽具,"NT$2,180"
UNIMAT 雷神II代 滾珠軸承無線遙控5X10變頻震動逼真陽具,"NT$2,099"
坐愛型男 上位體驗 超肉感逼真粗壯大陽具 3.2公斤,"NT$4,490"
新一代真肌霸 超肉感矽膠吸盤仿真陽具 (S款),NT$399
酷龍系列 ​淫蟲出擊 超高仿真肉感特殊陽具 小,NT$680
酷龍系列 超高仿真皮紋肉感陽具 A9款 9.4吋,"NT$1,099"
Enjoy Love Mighty 威猛鬥士 仿真Q彈韌感吸盤陽具,NT$590
Enjoy Love Charles 查理斯 10.5吋強力吸盤仿真大陽具 全長26.5公分,NT$580
Enjoy Love 肉搏戰士 9.8吋加粗款強力吸盤擬真陽具 黑色 24公分,NT$580
BAILE 小猛男 六塊肌 全身水潤仿真陽具,NT$580
Enjoy Love Horse Chest 馬屌 Q彈吸盤式陽具,NT$580
Enjoy Love Fighting 激戰男屌 堅挺韌彈手感吸盤式陽具,NT$529
Enjoy Love 特戰肉莖 吸盤式仿真陽具 5款,NT$399 ~ NT$780
日本NPG 新武者 生感覺吸盤式逼真陰莖棒 NO.9,NT$580
日本NPG 新武者 生感覺吸盤式逼真陰莖棒 NO.8,NT$490
日本NPG 新武者 生感覺吸盤式逼真陰莖棒 NO.7,NT$390
ROSELEX 勞樂斯 Q韌彈軟牢固吸盤透明水晶陽具 (小/中/大),NT$159 ~ NT$229
中空水晶玻璃棒仿陽具造型窺視器,NT$399
日本Prime LOVE 愛假陽具 吸盤老二棒 (S/M),NT$299
YEAIN 包皮澀男 吸盤擬真膚質陽具 5款,NT$260 ~ NT$399
真の肉系列 強 Better 超仿真皮紋雙層液態矽膠陽具,NT$899
真の肉系列 武 Valiant 超仿真皮紋液態矽膠陽具,NT$980
Killer 三刺客 高仿真皺紋凸筋吸盤陽具 (大),NT$899
Enjoy Love 小雄風 晶瑩剔透仿真陽具水晶玻璃棒,NT$199
Enjoy Love 雄赳赳 透明果凍仿真吸盤式陽具 21公分,NT$169
Enjoy Love 天降神兵 13吋強力吸盤仿真陽具 膚色 33公分,NT$799
Enjoy Love 13吋強力吸盤仿真陽具按摩棒 33.5公分,NT$799
台風系列 夢幻大悍馬 11加粗加長款強力吸盤仿真陽具按摩棒 28公分,NT$599
台風系列 Double head 肉槍 雙頭龍超逼真肉感陽具,NT$399
Enjoy Love 好小子細長8吋強力吸盤逼真陽具 肉色,NT$299
史密斯任務 真肌巨屌猛男 重量級9Kg (宅配限定),"NT$4,999"
Warrior 勇士 真肌下身巨屌假陽具 重量級5Kg (宅配限定),"NT$3,390"
酷龍系列 超高仿真皮紋雙層液態矽膠肉感假陽具 A5款 9.2吋,"NT$1,180"
女僕角色扮演服側高衩後開襟美臀四件式套裝,NT$498
貓咪角色扮演綁脖毛絨金蔥開襠連身衣四件式套裝,NT$299
Snail Daisy Touch 高模擬仿真自慰杯 (蜜穴款),NT$249
Snail Prickly Rose 高模擬仿真自慰杯 (後庭款),NT$249
Sexual 血色蒼芎 老二吃雞杯,NT$229
Sexual 凹凸世界 老二吃雞肛交杯,NT$229
野獵豹女拼接紗裙吊襪帶遊戲網衣套裝,NT$399
兔女郎角色扮演服 透視雪乳毛邊開襠連身衣五件式套裝,NT$358
空姐角色扮演一字領撞色拼接連身裙四件式套裝,NT$398
女僕角色扮演服蕾絲後背鏤空交叉綁帶連身圍裙五件式套裝,NT$398
女僕角色扮演服綁脖泡泡袖雙層蕾絲圍裙分體六件式套裝,NT$398
秘書角色扮演服 胸前可拆短上衣火辣露側臀三件組,NT$198
愛情診療室 護士角色扮演V字領口橫線露背連身短裙四件式套裝,NT$328
兔女郎角色扮演蝴蝶領結深Ｕ低胸五件式套裝,NT$398
學生角色扮演水手領短上衣兩側裸空性感短裙三件組,NT$299
女僕角色扮演滾邊蕾絲宮廷綁帶六件式套裝,NT$398
兔女郎角色扮演鈴鐺頸環透紗圍裙分體六件式套裝,NT$299
女警物語 女警角色扮演服鏈條牽引後開衩短裙六件式套裝,NT$399
花邊蕾絲透視裹胸後綁帶上衣裙襬丁字褲兩件組,NT$168
輕透蕾絲兩側開襟綁帶長睡裙 (粉/綠),NT$299
假式吊襪帶開襠免脫連身長筒網衣 (D款),NT$258
假式吊襪帶開襠免脫連身長筒網衣 (C款),NT$258
假式吊襪帶開襠免脫連身長筒網衣(B款),NT$258
假式吊襪帶開襠免脫連身長筒網衣 (A款),NT$258
綁脖吊襪帶波浪紋網衣四件組,NT$258
誘人彈力花紋鏤空含圍巾裙裝網衣,NT$239
細肩狂野豹紋一體式激情開襠連身網衣,NT$228
一字領性感美肩花卉蔓延開襠連身網衣,NT$258
性感酥胸線條裸腰花瓣鏤空開襠連身網衣,NT$228
豎線彈力帶緹花拼接圓孔襪開襠連身網衣,NT$258
雙細肩帶纖長美腿激情開襠連身網衣,NT$258
短版造型鏤空透視性感連身網衣 (E款),NT$198
短版造型鏤空透視性感連身網衣 (D款),NT$198
短版造型鏤空透視性感連身網衣 (C款),NT$198
短版造型鏤空透視性感連身網衣 (B款),NT$198
短版造型鏤空透視性感連身網衣 (A款),NT$198
花卉蔓延吊襪設計開襠免脫連身網衣 (B款),NT$228
花卉蔓延吊襪設計開襠免脫連身網衣 (A款),NT$228
甜美短袖蝴蝶結拼接紗裙連身網衣三件組,NT$299
極性貓裝 裸肌花卉蕾絲露背風情漁網連身裙,NT$198
極性貓裝 性感一字肩透視菱格紋開襠連身網衣,NT$168
極性貓裝胸前鏤空交織線條吊襪設計開襠連身網衣,NT$228
極性貓裝半透緹花美感線條吊襪開襠連身網衣,NT$198
極性貓裝一字香肩露乳開襠吊襪連身網衣,NT$228
極性貓裝單斜肩緹花開襠鏤空四件組,NT$299
絲襪連身衣 線條束縛裸膚假式吊襪帶開襠裝,NT$198
絲襪連身衣 輕薄黑絲透視美胸翹臀開襠裝,NT$198
木耳花邊亮面皮衣拼接網紗透膚連身衣兩件組,NT$498
漆皮翻領性感裸透吊襪腿環開襠連身衣四件式套裝,NT$489
細肩束縛菱格紋拼接假式吊襪帶開襠連身衣,NT$199
極性貓裝綁帶式Ｖ字溝線網紗誘惑連身衣兩件組 含網襪,NT$298
狂野連身衣 兩側挖空魅惑交織高開衩吊襪裝,NT$198
深U套頸花邊蕾絲柔情露背透視開襠絲襪連身衣,NT$168
優雅緹花掛脖大V字線條美背開襠絲襪連身衣,NT$198
視覺修身朦朧裸感黑絲直條紋絲襪連身衣,NT$168
親膚高領削肩圓環鏤空美背高開衩開襠連身衣 (灰/黑),NT$228
V領清透花卉裸背開襠連身衣含紗裙兩件組 (白/紅/黑),NT$298
酷龍系列 超高仿真皮紋雙層液態矽膠肉感假陽具 A4款 8.7吋,"NT$1,080"
酷龍系列 超高仿真皮紋雙層液態矽膠肉感假陽具 A3款 9.2吋,"NT$1,180"
酷龍系列 超高仿真皮紋雙層液態矽膠肉感假陽具 A2款 9.2吋,"NT$1,180"
Overlord 霸王神鞭 仿真特大吸盤式逼真假陽具 (長26cm/直徑6.5cm),NT$829
Overlord 霸王神鞭 仿真特大吸盤式逼真深色假陽具 (長26.5cm/直徑6.5cm),NT$699
BAILE Fryad 弗里亞德 9.8英吋無極震動 褐色肌仿真陽具按摩棒,NT$299
BAILE Dybbuk 迪布克 9.5英吋無極震動 褐色肌仿真陽具按摩棒,NT$299
BAILE Dwary 德沃里 8.3英吋無極震動 褐色肌仿真陽具按摩棒,NT$199
BAILE Jeff 傑夫 7.6英吋無極震動 褐色肌仿真陽具按摩棒,NT$199
BAILE Bob 鮑勃 8.8英吋無極微調震動 褐色肌仿真陽具按摩棒,NT$199
BAILE Jack 傑克 10英吋無極震動 褐色肌仿真陽具按摩棒,NT$299
BAILE Clark 克拉克 7.6英吋無極震動 褐色肌凸點仿真陽具按摩棒,NT$199
潮吹真肌炮王 唇槍舌戰 伸縮6頻震動仿真肉感電動陽具 (小號),"NT$1,080"
BAILE Bodach 伯達克 7頻伸縮搖擺震顫逼真陽具,NT$999
日本NPG AV ONA 女優瓶身水溶性潤滑液500ml 樞木葵,NT$229
日本NPG AV ONA 女優瓶身水溶性潤滑液500ml 美谷朱里,NT$229
日本NPG AV ONA 女優瓶身水溶性潤滑液500ml 葵司,NT$229
日本NPG 神宮寺奈緒 愛液潤滑液 80ml,NT$198
萱姿蘭 Xun Z Lan 玻色因 多肽活精華潤滑液 100ml,NT$299
日本Fill Works 思春期乙女體味混合型潤滑液 360ml,NT$339
日本Fill Works HARD 青春期少女香高黏度混合型潤滑液 360ml,NT$339
日本RIDE JAPAN 天下一滴純淨抗菌潤滑液 400ml,NT$380
杜蕾斯Durex 真觸感情趣潤滑劑 50ml,NT$309 NT$350
杜蕾斯Durex 特級潤滑劑 50ml,NT$279 NT$310
杜蕾斯Durex 女性情趣提升凝露 10ml,NT$439 NT$500
日本NPG Luve男根活性水性潤滑液 360ml,NT$399
日本NPG 高潤滑低黏度免清洗純淨潤滑液 150ml,NT$229
日本NPG 濃厚HARD 含銀離子純淨潤滑液 150ml,NT$229
日本NPG 最上級の潤い 極致水潤保濕水溶性按摩潤滑液 320ml,NT$590 NT$649
可調肩帶蝴蝶結綁帶柔膚前開襟連身裙睡衣兩件組,NT$298
閃耀花朵遮點鋼圈美胸透膚網紗後開襟睡衣兩件組,NT$239
斜開襟盤釦緹花高開衩裙襬兩件組仿旗袍睡衣,NT$338
削肩高腰開衩立領頸環雙面穿法兩件組仿旗袍睡衣,NT$338
深V蕾絲花邊寬版肩帶柔紗睡衣,NT$398
深V緞面蕾絲側開襟情趣睡衣,NT$398
浪漫蕾絲一字領兩件式短褲睡衣,NT$268
獨特亮絲透紗後臀開襟旗袍睡衣,NT$238
UEROS 三體串流按摩棒 太陽紅/星雲粉/星砂棕,"NT$2,490"
We-Vibe Jive Lite 藍牙穿戴式G點震動器 (APP遙控),"NT$3,890"
We-Vibe Jive 2 藍牙穿戴式G點震動器 (APP遙控),"NT$4,890"
SISTALK Monster Pop 魔炮 智能吸吸點震炮機,"NT$2,390"
花下月 悅吟結情趣組合 凝脂/碧藍/天青,"NT$1,599 NT$2,390"
赫茲少女 #303快感增強凝露15ml,NT$790
赫茲少女 日初#101 App版智能G點棒 光子粉,"NT$1,690"
赫茲少女 失重#808 App版智能G點棒 幻日桃桃,"NT$2,590"
UPKO 坐享騎乘電動木馬 (宅配限定),"NT$6,690"
UPKO 震動乳橋 &amp;amp; 私處夾套裝,"NT$2,990"
UPKO 午夜甜心蛋糕低溫滴蠟蠟燭,"NT$1,090"
鋼圈美胸挖空爆乳露背連身裙兩件組,NT$228
極性貓裝低胸一字領束縛網格開襠露臀連身衣,NT$198
格紋頸環接蝴蝶結比基尼兩側鍊條小短裙五件式套裝,NT$498
睫毛蕾絲後裸空透膚薄紗連身裙三件組,NT$398
掛脖流蘇裸空誘惑比基尼含丁字褲兩件組,NT$199
皮質鏤空金屬環綑綁束縛SM透視開襠兩件組,NT$398
刺繡網紗睫毛蕾絲裸背後開襟連身裙兩件組,NT$298
細帶柔滑蕾絲拼接側開衩連身裙兩件組,NT$258
放射線條裸背包臀短裙兩件組,NT$239
鋼托棉墊聚攏美胸花邊束身設計吊襪帶三件組,NT$498
絲綢柔軟蕾絲誘惑交叉美背側開衩連身裙兩件組 多色可選,NT$298
Magic Dragon 幻龍 無線遙控7頻伸縮逼真肉感舌吮加溫吸盤陽具 (M/L),NT$880 ~ NT$930
BAILE Maddox 馬多克斯 無極震動吸盤式超逼真陽具按摩棒,NT$580
LILO 來樂 We Love 激情棒 10段強震吸盤逼真按摩棒,NT$380
迷情小肌霸系列 10頻強震無線遙控小巧精悍陽具 (5款),NT$380
大大鳥 肉感逼真無極微調震動仿真陽具,NT$290
PRETTY LOVE Get高潮 5調速X7強震大頭AV棒 (4.8cm),"NT$1,580"
PRETTY LOVE 超強勁大頭AV棒 PLUS 6cm,"NT$1,880"
BAILE AV女優潮吹AV按摩棒 無極電池版,NT$699
Desire 浪潮慾女 8x20頻強悍震感G點AV棒 (圓錐款),NT$399
Desire 浪潮慾女 8x20頻強悍震感G點AV棒 (螺紋款),NT$399
PRETTY LOVE Mini stick 隨愛 無級微調變速小AV強力震動棒 充電款,NT$489
BAILE JKEN 杰肯 360度旋轉震動吸盤式仿真陽具按摩棒,NT$499
BAILE barbara 附體勇士 9.5英吋粗曠型無極震動仿真陽具按摩棒,NT$299
PRETTY LOVE Mini stick 隨愛 無級微調變速小AV強力震動棒 (電池款),NT$358
Massager 女騎士 8速20頻秒潮大AV按摩棒,NT$349
Massager 小騎士 8速20頻秒潮小AV按摩棒,NT$299
璇愛 36段變頻絕不冷感 超強AV女優按摩棒 孔雀綠,NT$398
輕奢優雅側交叉抽繩性感絲滑連身裙兩件組,NT$329
細帶鋼圈聚攏美胸前掛扣開襟不規則連身裙兩件組,NT$328
冰絲柔滑男友風前短後長性感襯衫兩件組,NT$349
夜店派對服珠光閃耀側開衩綁帶連身裙兩件組,NT$398
大V領蕾絲花邊曲線包臀派對裝,NT$299
花蔓蕾絲鋼圈托乳前開襟不規則透紗裙兩件組 大尺碼情趣睡衣,NT$389
寬版蕾絲雙彈力帶側鏤空後開襟連身裙睡衣兩件組,NT$298
薄紗透膚一字領荷葉花邊連身裙睡衣兩件組,NT$229
輕透裸肌後交叉細帶蝴蝶飛舞連身裙睡衣兩件組,NT$328
V型美胸後交叉裸背網格側開衩綁帶連身裙睡衣兩件組,NT$298
MURNEY 莫尼 10段變頻360°旋轉強震逼真陽具按摩棒,NT$580
PRETTY LOVE RAZUZU 衝鋒勇士 3頻長伸縮行程充電式按摩棒,"NT$1,890"
日本PRECIOUS 無極微調旋轉發光仿真按摩棒,NT$880
BREAST PUSSY 20高頻震顫吸星大法之撩乳弄陰器,NT$499
BREAST 20高頻震顫吸乳大法之撩乳器,NT$398
ROSELEX 乳此好玩 20段強勁夾震撩奶乳頭夾,NT$280
ROSELEX 勞樂斯 18頻調控吻喜舔吸震雙跳蛋,NT$398
日本Magic eyes 12頻尖頭吮震按摩雙跳蛋 (尖頭/舌舔),NT$499
Hgod 2代私慾點潮筆 9頻高頻震動雙頭套秒高潮按摩組,NT$680
PRETTY LOVE Magic Fairy 魔法仙子 10頻震動吸氣拍擊撩撥按摩器,NT$580
PRETTY LOVE魔法獨角獸 10頻吸氣拍震按摩器,NT$580
LILO 來樂 貴妃盒 10頻吸吮酥麻快感自慰器,NT$329
JIUAI 枕邊玩物 小乖乖 10頻激震內外刺激雙馬達G點加溫按摩棒,NT$390 NT$598
樂活兔 4X8X36三方觸擊多功能旋轉變頻震動按摩棒 炫金,NT$780
淫樂蝴蝶秀 8迴旋X36段變頻滾珠伸縮式按摩棒,NT$580
潮吹王II 美人魚の迴旋288種切換體驗電動按摩棒,NT$499
潮吹神器II 8x36段變頻防水轉珠按摩棒 亮彩紫,NT$580
潮吹王II 美人魚 8迴旋電動防水按摩棒,NT$499
淫蜜彩蝶 8X36段伸縮變頻滾珠按摩棒 炫彩紫,NT$580
JIUAI 枕邊玩物 小心肝 10頻激震內外刺激雙馬達G點加溫按摩棒,NT$390 NT$598
Vibration 水晶超長凹凸螺旋環繞震動按摩棒,NT$169
Vibration 渾身是勁 水晶螺旋 陰後庭刺激震動按摩棒,NT$169
Vibration 水晶愛樂棒 陰後庭G點前列腺震動按摩棒,NT$169
BREAST 吸星大法20高頻震顫撩乳弄陰器 USB充電,NT$399
PRETTY LOVE Mauis 馬維斯 無極雙震動兔耳刺激半空心穿戴式陽具,NT$399 NT$449
PRETTY LOVE Mauis 馬維斯 兔耳刺激半空心穿戴式陽具,NT$399 NT$449
Long Love 隱形穿陽褲 矽膠肉感貼身,"NT$2,299 NT$2,549"
雙管齊下 空心仿真雙龍陽具穿戴褲,NT$699 NT$799
威猛不洩 陰莖三重鎖精加長加粗水晶套環,NT$139 NT$169
ARMOR HERO 鎧甲勇士 雙重鎖精水晶增粗增長威猛套,NT$189 NT$209
Top-notch 愛樂四部曲 潮吹持久加強套 超薄型,NT$139 NT$119
ROSELEX 勞樂斯 20頻調控舌舔激震按摩三跳蛋,NT$499
PRETTY LOVE Athena 雅典娜 震動吸氣按摩手指套棒,NT$599
百變情人 3+1魔舌風火輪雙G按摩無線跳蛋套組,NT$980
PRETTY LOVE 12頻強震舌擺3合一潮吹按摩棒多功能按摩棒套組 點潮筆,"NT$1,999"
私慾點潮筆 7頻震顫撩豆秒高潮按摩神器組,NT$680
PRETTY LOVE GOR 戈爾 一指掌握浪潮 10段高頻震顫精準摳G指套按摩器,NT$499
PRETTY LOVE 艾蒂絲 12頻強震mini子彈型跳蛋,NT$489
小情人 圓跳蛋 狂舔撩陰逗奶刺激10變頻雙跳蛋按摩器,NT$299
ROSELEX謎巢 10頻強震馬眼G點刺激超迷你子彈尖叫跳蛋,NT$329
Enjoy Love 12段變頻調控外舔內震 糕潮跳蛋,NT$199
ROSELEX 小魔圓 18頻吸震陰乳雙蛋 USB直插供電款,NT$299
SEXY 乳夾精靈 20段變頻電動Mimi型雙乳夾跳蛋,NT$349
PRETTY LOVE Gerd 格爾德 超肉感束精固蛋仿真筋絡猛男加強套,NT$168
PRETTY LOVE Kylian 基利安 超肉感仿真筋絡猛男加強套,NT$168
PRETTY LOVE Hani 哈尼 超肉感束精固蛋仿真筋絡猛男加強套,NT$138
PRETTY LOVE Chane 查恩 超肉感仿真筋絡猛男加強套,NT$128
MACHO 猛男出擊 三點刺激無線遙控10頻加長增粗震動持久套,NT$880
Dragon 龍騎士 10變頻陰莖加長增粗男女高潮水晶持久套,NT$599
Fighting 百戰百勝 雙重束縛加長加粗持久套,NT$199
Beast 獸化套 如野獸般勇猛 獨特造型增粗套,NT$129
英雄豪傑系列戰鬥套 (四款),NT$99
Big Warriors 大勇士們大龜巨屌雙重束縛加長加粗套,NT$199
Warriors 勇士們 雙重束縛加長加粗持久套,NT$168
PRETTY LOVE Blackney 布萊克尼 男女同樂助性拉珠助性套環,NT$569
PRETTY LOVE Trae 特雷 7頻強震男女共震刺激鎖精助性套環棒,NT$380
RINGS 六邊形鎖精舒適矽膠加強環(3入/組),NT$69
RING 高級緊繃鎖精助力型舒適矽膠加強環 (3入),NT$69
RING 雷霆六輪 6合一組合加強套環,NT$168
Starry 星空突刺套 增長加粗愛愛套,NT$98
Carved 變身大鵰 威猛久戰 儲精加長GG套,NT$119
龜頭加長套 長短款2入套裝組,NT$129
猛出頭2 浮點螺紋增粗延時助性鎖精水晶套 肉感膚質,NT$99
Durable 經久 隱形透明水晶增粗增長威猛套 全長17公分,NT$169
PRETTY LOVE Jammy 吉米 12頻軟舌擺震男女共震三環固鎖按摩震動鎖精套環,NT$769
勁戰男兒 鎖精環4件套件組,NT$149
不銹鋼 陰莖陰囊吊墜負重鍛鍊卡環 (3款尺寸),NT$399
入珠感 不銹鋼6鋼珠金屬鎖精環 (4種尺寸),NT$169
日本NPG 快感誘發 扭曲狀內紋加強鎖精增粗套環,NT$469
ROSELEX 勞樂斯 小魔圓18頻吸吮震動雙跳蛋,NT$398
ROSELEX 勞樂斯 初吻18頻酥麻舌撩震感圓舔雙跳蛋,NT$299
SAGAN 尚感 Shell 貝殼 12段變頻刺激震震跳蛋 圓頭,NT$168
SAGAN 尚感 Shell 貝殼 12段變頻刺激震震跳蛋 尖頭,NT$129
LILO 來樂 糖芯9頻震動跳蛋 (APP遙控),NT$299
YUNMAN 雲曼 10頻強震充氣體內鞭打按摩棒 (無線遙控),NT$888
派蒂菈 雷鳥 12頻雙頭強震電擊按摩棒(無線遙控),"NT$1,899"
派蒂菈 Chimera 蝶戀花仙子 男女共享12頻雙頭震動多功能按摩器(無線遙控),"NT$1,490"
ROMANCE Aileen 愛玲磁吸固定隱形穿戴按摩器(無線遙控),"NT$1,190"
ROMANCE Lisa 麗莎 磁吸固定隱形穿戴按摩器(無線遙控),"NT$1,090"
WIRELESS 10頻強震顫精緻小巧按摩器 撩乳弄陰(無線遙控),NT$580 ~ NT$780
PRETTY LOVE 跳舞蝴蝶 12段變頻震動陰蒂高潮貼身隱形穿戴器 (無線遙控),NT$980
PRETTY LOVE 跳躍萌兔 12段變頻震動陰蒂高潮貼身隱形穿戴器(無線遙控),NT$980
Magic Purple 幻紫情迷 10段變頻長子彈跳蛋,NT$169
LILO 來樂 恰恰狗 糕潮萌寵 10種舌舔狂撩跳蛋棒,NT$299
LILO 來樂 拉拉熊 糕潮萌寵 10種震頻入體震動跳蛋棒,NT$299
炫舞魔舌 舔唇攪陰11頻G點震動激爽按摩器,NT$398
YEAIN 小蝌蚪 10段變頻直擊快感激震矽膠跳蛋,NT$299
Black Armor 黑甲戰袍 顆粒快感觸鬚撩豆鎖精延時套 男女共震,NT$149
日本NPG 無限逆火指鎖精環,NT$499
云曼 黑晶 彈性包龜延時加強刺激鎖精套環 (螺紋款/刺點款),NT$168
Enjoy Love 露頭雙龜頭套延時加強套環 2只裝,NT$128
Enjoy Love 雙龜頭套延時加強套 2只裝,NT$128
